

Number	Group	Conceptual Use
27	1	5
27	1	4.0119
27	0	3.97151
27	1	4.52986
27	1	4.45757
27	0	4.79809
27	0	3.79778
27	0	4.83333
27	1	5.66877
27	1	4.94655
27	0	3.97839
27	1	5
27	1	3.91766
27	0	4.68826
27	0	3.86009
27	0	3.00528
27	1	5
27	1	5
27	1	3.33333
27	1	4.83333
27	0	4.14135
27	1	4.42818
27	0	4.02082
27	1	4.5
27	1	4.33333
27	1	5
27	0	5
27	0	5
27	1	3.66667
27	0	4.83333
27	1	3.51791
27	0	4.88112
27	0	4.16667
27	1	4.35055
27	1	5
27	1	3.40487
27	1	3.71032
27	1	4.16667
27	0	5
27	1	5
27	0	4.5
27	0	4.33333
27	0	5.446
27	0	5.53936
27	0	4.80869
27	1	4.77603
27	1	4.51962
27	1	5
27	1	5
27	1	4.25
27	1	3.16667
27	1	5
27	1	4.5
27	1	4
27	1	3.25984
27	1	5
27	0	4.16064
27	0	4.55743
27	0	4.4712
27	0	4.5
27	1	4.98531
27	1	2.64517
27	0	5.03877
27	1	4.23368
27	1	3.50049
27	0	4
27	0	5.4687
27	0	4.43945
27	1	5
27	1	5.3795
27	1	4.33333
27	1	4.78384
27	1	4
27	0	3.66667
27	0	4.51841
27	1	4.62455
27	1	4.61777
27	0	5.54135
27	0	4.68884
27	0	4.66614
27	0	5.53934
27	0	4.91577
28	0	4.16667
28	1	4.80794
28	0	4.97872
28	0	5
28	0	5
28	0	3.66667
28	0	4.44073
28	0	4
28	0	4.33333
28	0	5
28	0	5
28	1	4.01371
28	0	4.33333
28	0	5.03828
28	1	5
28	1	3.80864
28	0	4.46046
28	1	4.20919
28	1	4.53158
28	0	4.69224
28	0	4.3044
28	0	4.83333
28	1	4.9241
28	1	4.64948
28	0	3.59746
28	1	5
28	1	4.9335
28	0	4.68557
28	0	3.92072
28	0	3.53629
28	1	5
28	1	5
28	1	3.33333
28	1	4.83333
28	0	4.72003
28	1	4.51929
28	0	4.1482
28	1	4.5
28	1	4.33333
28	1	5
28	0	5
28	0	5
28	1	3.66667
28	0	4.83333
28	1	4.20963
28	0	4.38367
28	0	4.16667
28	1	5.16937
28	1	5
28	1	4.11579
28	1	4.41176
28	1	4.16667
28	0	5
28	1	5
28	0	4.5
28	0	4.33333
28	0	5.14584
28	0	4.96448
28	0	4.16829
28	1	4.94695
28	1	4.85821
28	1	5
28	1	5
28	1	4.25
28	1	3.16667
28	1	5
28	1	4.5
28	1	4
28	1	4.07054
28	1	5
28	0	4.60748
28	0	5.25231
28	0	3.82922
28	0	4.5
28	1	5.22829
28	1	3.87308
28	0	5.04956
28	1	4.27806
28	1	2.97183
28	0	4
28	0	4.84806
28	0	3.76323
28	1	5
28	1	4.82785
28	1	4.33333
28	1	5.50833
28	1	4
28	0	3.66667
28	0	3.82585
28	1	4.52792
28	1	4.8187
28	0	4.94482
28	0	4.99906
28	0	4.74224
28	0	4.68156
28	0	5.24059
29	0	4.16667
29	1	4.92331
29	0	4.1915
29	0	5
29	0	5
29	0	3.66667
29	0	4.53947
29	0	4
29	0	4.33333
29	0	5
29	0	5
29	1	3.98781
29	0	4.33333
29	0	4.86343
29	1	5
29	1	4.44439
29	0	4.30758
29	1	4.48528
29	1	4.90907
29	0	4.38938
29	0	4.67344
29	0	4.83333
29	1	5.88762
29	1	4.7038
29	0	4.12557
29	1	5
29	1	4.83135
29	0	5.33387
29	0	4.59211
29	0	5.19364
29	1	5
29	1	5
29	1	3.33333
29	1	4.83333
29	0	4.7655
29	1	5.21902
29	0	4.094
29	1	4.5
29	1	4.33333
29	1	5
29	0	5
29	0	5
29	1	3.66667
29	0	4.83333
29	1	4.55931
29	0	4.71076
29	0	4.16667
29	1	4.5689
29	1	5
29	1	4.17931
29	1	4.271
29	1	4.16667
29	0	5
29	1	5
29	0	4.5
29	0	4.33333
29	0	5.05049
29	0	4.91369
29	0	4.95323
29	1	4.22926
29	1	4.28059
29	1	5
29	1	5
29	1	4.25
29	1	3.16667
29	1	5
29	1	4.5
29	1	4
29	1	4.52022
29	1	5
29	0	4.22442
29	0	4.73535
29	0	4.60208
29	0	4.5
29	1	4.78369
29	1	5.08108
29	0	5.02552
29	1	3.66388
29	1	4.22075
29	0	4
29	0	4.45304
29	0	4.47158
29	1	5
29	1	5.04837
29	1	4.33333
29	1	5.10347
29	1	4
29	0	3.66667
29	0	4.93444
29	1	4.65512
29	1	4.67619
29	0	4.4137
29	0	4.72317
29	0	4.7559
29	0	4.63121
29	0	5.03704
30	0	4.16667
30	1	5.2612
30	0	4.05592
30	0	5
30	0	5
30	0	3.66667
30	0	4.55398
30	0	4
30	0	4.33333
30	0	5
30	0	5
30	1	3.42549
30	0	4.33333
30	0	4.99812
30	1	5
30	1	4.1895
30	0	3.89199
30	1	3.94465
30	1	4.49175
30	0	5.33946
30	0	4.64497
30	0	4.83333
30	1	5.06719
30	1	4.16751
30	0	3.97547
30	1	5
30	1	4.97619
30	0	3.76961
30	0	4.34829
30	0	4.56327
30	1	5
30	1	5
30	1	3.33333
30	1	4.83333
30	0	4.47493
30	1	4.27821
30	0	4.1025
30	1	4.5
30	1	4.33333
30	1	5
30	0	5
30	0	5
30	1	3.66667
30	0	4.83333
30	1	3.9876
30	0	4.58296
30	0	4.16667
30	1	4.36144
30	1	5
30	1	4.60314
30	1	3.7064
30	1	4.16667
30	0	5
30	1	5
30	0	4.5
30	0	4.33333
30	0	5.26725
30	0	4.76395
30	0	4.61354
30	1	4.74271
30	1	4.41638
30	1	5
30	1	5
30	1	4.25
30	1	3.16667
30	1	5
30	1	4.5
30	1	4
30	1	4.36823
30	1	5
30	0	4.82804
30	0	4.13085
30	0	3.96393
30	0	4.5
30	1	4.63113
30	1	4.69015
30	0	4.97142
30	1	3.62454
30	1	3.77819
30	0	4
30	0	5.0054
30	0	3.90226
30	1	5
30	1	4.91546
30	1	4.33333
30	1	5.26385
30	1	4
30	0	3.66667
30	0	4.0488
30	1	4.53666
30	1	4.14106
30	0	4.70642
30	0	5.20685
30	0	4.56936
30	0	5.02866
30	0	5.08226
31	0	4.16667
31	1	4.47953
31	0	4.5799
31	0	5
31	0	5
31	0	3.66667
31	0	4.26901
31	0	4
31	0	4.33333
31	0	5
31	0	5
31	1	4.54375
31	0	4.33333
31	0	4.67557
31	1	5
31	1	4.00469
31	0	4.51905
31	1	4.55745
31	1	4.79791
31	0	4.85215
31	0	4.86799
31	0	4.83333
31	1	4.52948
31	1	5.24571
31	0	4.00539
31	1	5
31	1	5.12366
31	0	4.84659
31	0	4.27
31	0	4.48189
31	1	5
31	1	5
31	1	3.33333
31	1	4.83333
31	0	4.02095
31	1	4.93064
31	0	4.1492
31	1	4.5
31	1	4.33333
31	1	5
31	0	5
31	0	5
31	1	3.66667
31	0	4.83333
31	1	4.0881
31	0	4.19899
31	0	4.16667
31	1	5.45799
31	1	5
31	1	4.21217
31	1	3.9897
31	1	4.16667
31	0	5
31	1	5
31	0	4.5
31	0	4.33333
31	0	5.16969
31	0	5.24528
31	0	4.80398
31	1	3.82744
31	1	4.26339
31	1	5
31	1	5
31	1	4.25
31	1	3.16667
31	1	5
31	1	4.5
31	1	4
31	1	4.53207
31	1	5
31	0	4.75382
31	0	5.15892
31	0	3.93828
31	0	4.5
31	1	4.51877
31	1	3.71696
31	0	5.00667
31	1	4.17435
31	1	3.49541
31	0	4
31	0	4.6492
31	0	4.35846
31	1	5
31	1	4.70378
31	1	4.33333
31	1	5.27171
31	1	4
31	0	3.66667
31	0	4.29242
31	1	4.55211
31	1	4.26495
31	0	4.63581
31	0	5.26393
31	0	4.48923
31	0	4.88118
31	0	4.8612
32	0	4.16667
32	1	5.17616
32	0	4.77646
32	0	5
32	0	5
32	0	3.66667
32	0	4.53227
32	0	4
32	0	4.33333
32	0	5
32	0	5
32	1	4.27037
32	0	4.33333
32	0	5.16551
32	1	5
32	1	4.59855
32	0	4.09409
32	1	4.2871
32	1	5.21662
32	0	5.40396
32	0	4.87778
32	0	4.83333
32	1	4.88951
32	1	4.40233
32	0	4.38611
32	1	5
32	1	4.94634
32	0	5.02134
32	0	4.51987
32	0	4.17866
32	1	5
32	1	5
32	1	3.33333
32	1	4.83333
32	0	4.29021
32	1	4.22175
32	0	4.15732
32	1	4.5
32	1	4.33333
32	1	5
32	0	5
32	0	5
32	1	3.66667
32	0	4.83333
32	1	4.14032
32	0	4.89414
32	0	4.16667
32	1	4.85623
32	1	5
32	1	4.17136
32	1	3.95214
32	1	4.16667
32	0	5
32	1	5
32	0	4.5
32	0	4.33333
32	0	4.3093
32	0	5.60523
32	0	3.94836
32	1	4.65598
32	1	4.51261
32	1	5
32	1	5
32	1	4.25
32	1	3.16667
32	1	5
32	1	4.5
32	1	4
32	1	4.24571
32	1	5
32	0	5.28631
32	0	4.7885
32	0	3.9397
32	0	4.5
32	1	5.11835
32	1	4.53281
32	0	5.00235
32	1	4.13764
32	1	4.10383
32	0	4
32	0	4.76755
32	0	4.56284
32	1	5
32	1	4.48477
32	1	4.33333
32	1	4.93493
32	1	4
32	0	3.66667
32	0	3.85666
32	1	4.47808
32	1	4.75857
32	0	5.00368
32	0	4.7565
32	0	4.88848
32	0	4.93281
32	0	5.12351
33	0	4.16667
33	1	5.01407
33	0	4.27176
33	0	5
33	0	5
33	0	3.66667
33	0	4.53847
33	0	4
33	0	4.33333
33	0	5
33	0	5
33	1	4.59597
33	0	4.33333
33	0	4.2155
33	1	5
33	1	4.54157
33	0	3.26056
33	1	3.79439
33	1	5.32192
33	0	3.93892
33	0	3.85498
33	0	4.83333
33	1	4.99731
33	1	4.68354
33	0	3.51365
33	1	5
33	1	5.32521
33	0	4.71719
33	0	3.63057
33	0	5.02911
33	1	5
33	1	5
33	1	3.33333
33	1	4.83333
33	0	4.55279
33	1	4.69542
33	0	4.19017
33	1	4.5
33	1	4.33333
33	1	5
33	0	5
33	0	5
33	1	3.66667
33	0	4.83333
33	1	4.18079
33	0	4.72978
33	0	4.16667
33	1	4.91204
33	1	5
33	1	4.21057
33	1	4.24993
33	1	4.16667
33	0	5
33	1	5
33	0	4.5
33	0	4.33333
33	0	5.30744
33	0	4.74213
33	0	4.99007
33	1	3.74081
33	1	4.4022
33	1	5
33	1	5
33	1	4.25
33	1	3.16667
33	1	5
33	1	4.5
33	1	4
33	1	4.05631
33	1	5
33	0	4.47691
33	0	5.1059
33	0	4.47777
33	0	4.5
33	1	4.52944
33	1	3.78257
33	0	5.33338
33	1	4.68375
33	1	3.47903
33	0	4
33	0	4.83779
33	0	4.29594
33	1	5
33	1	4.60639
33	1	4.33333
33	1	5.45345
33	1	4
33	0	3.66667
33	0	4.66024
33	1	4.60116
33	1	4.35937
33	0	3.88789
33	0	4.94284
33	0	3.94751
33	0	4.88726
33	0	5.22215
34	0	4.16667
34	1	4.99473
34	0	4.35484
34	0	5
34	0	5
34	0	3.66667
34	0	4.67506
34	0	4
34	0	4.33333
34	0	5
34	0	5
34	1	3.59169
34	0	4.33333
34	0	4.62389
34	1	5
34	1	4.6457
34	0	4.19796
34	1	4.1289
34	1	4.09309
34	0	4.61862
34	0	4.54798
34	0	4.83333
34	1	5.12617
34	1	4.68221
34	0	3.77225
34	1	5
34	1	5.25053
34	0	4.36913
34	0	3.88128
34	0	4.77832
34	1	5
34	1	5
34	1	3.33333
34	1	4.83333
34	0	4.39319
34	1	4.69524
34	0	4.188
34	1	4.5
34	1	4.33333
34	1	5
34	0	5
34	0	5
34	1	3.66667
34	0	4.83333
34	1	3.79302
34	0	4.52854
34	0	4.16667
34	1	5.1335
34	1	5
34	1	4.45227
34	1	4.66094
34	1	4.16667
34	0	5
34	1	5
34	0	4.5
34	0	4.33333
34	0	4.87672
34	0	5.10593
34	0	4.19448
34	1	4.4836
34	1	4.32067
34	1	5
34	1	5
34	1	4.25
34	1	3.16667
34	1	5
34	1	4.5
34	1	4
34	1	4.78458
34	1	5
34	0	4.04297
34	0	5.52394
34	0	3.92715
34	0	4.5
34	1	4.98747
34	1	4.25858
34	0	5.03473
34	1	4.32673
34	1	3.54586
34	0	4
34	0	4.88991
34	0	4.27449
34	1	5
34	1	4.77714
34	1	4.33333
34	1	4.44282
34	1	4
34	0	3.66667
34	0	4.17565
34	1	4.5367
34	1	4.41821
34	0	4.26346
34	0	4.80927
34	0	4.88465
34	0	4.71467
34	0	5.2297
35	0	4.16667
35	1	4.44683
35	0	4.85678
35	0	5
35	0	5
35	0	3.66667
35	0	4.73372
35	0	4
35	0	4.33333
35	0	5
35	0	5
35	1	3.84326
35	0	4.33333
35	0	5.54039
35	1	5
35	1	3.66784
35	0	3.911
35	1	4.8615
35	1	5.02239
35	0	5.17889
35	0	3.91548
35	0	4.83333
35	1	4.65313
35	1	5.2688
35	0	3.79779
35	1	5
35	1	5.05967
35	0	3.98137
35	0	4.62736
35	0	4.0122
35	1	5
35	1	5
35	1	3.33333
35	1	4.83333
35	0	4.58054
35	1	5.12107
35	0	4.19847
35	1	4.5
35	1	4.33333
35	1	5
35	0	5
35	0	5
35	1	3.66667
35	0	4.83333
35	1	3.89871
35	0	5.12822
35	0	4.16667
35	1	4.79274
35	1	5
35	1	3.20321
35	1	3.75928
35	1	4.16667
35	0	5
35	1	5
35	0	4.5
35	0	4.33333
35	0	5.02485
35	0	5.46836
35	0	3.94354
35	1	4.43854
35	1	4.7683
35	1	5
35	1	5
35	1	4.25
35	1	3.16667
35	1	5
35	1	4.5
35	1	4
35	1	4.36619
35	1	5
35	0	4.67198
35	0	4.76594
35	0	3.8067
35	0	4.5
35	1	4.95211
35	1	3.19215
35	0	5.08962
35	1	4.81248
35	1	3.55419
35	0	4
35	0	4.53658
35	0	4.22207
35	1	5
35	1	4.98113
35	1	4.33333
35	1	5.21224
35	1	4
35	0	3.66667
35	0	4.56691
35	1	4.59019
35	1	4.14987
35	0	4.61809
35	0	5.04946
35	0	4.82509
35	0	5.20546
35	0	4.9036
36	0	4.16667
36	1	4.50354
36	0	5.21079
36	0	5
36	0	5
36	0	3.66667
36	0	4.98075
36	0	4
36	0	4.33333
36	0	5
36	0	5
36	1	3.33723
36	0	4.33333
36	0	5.29637
36	1	5
36	1	4.59948
36	0	4.5966
36	1	3.50629
36	1	5.00102
36	0	4.61682
36	0	4.33195
36	0	4.83333
36	1	5.13668
36	1	5.42071
36	0	3.53524
36	1	5
36	1	5.25384
36	0	5.54031
36	0	4.35363
36	0	5.05372
36	1	5
36	1	5
36	1	3.33333
36	1	4.83333
36	0	4.57709
36	1	4.82122
36	0	4.06265
36	1	4.5
36	1	4.33333
36	1	5
36	0	5
36	0	5
36	1	3.66667
36	0	4.83333
36	1	4.11179
36	0	4.97066
36	0	4.16667
36	1	4.69608
36	1	5
36	1	3.23975
36	1	4.19602
36	1	4.16667
36	0	5
36	1	5
36	0	4.5
36	0	4.33333
36	0	5.14591
36	0	5.79184
36	0	4.06127
36	1	4.95262
36	1	4.61357
36	1	5
36	1	5
36	1	4.25
36	1	3.16667
36	1	5
36	1	4.5
36	1	4
36	1	4.23567
36	1	5
36	0	5.15767
36	0	5.07229
36	0	4.12919
36	0	4.5
36	1	3.94146
36	1	4.58824
36	0	5.07718
36	1	4.31192
36	1	3.48342
36	0	4
36	0	5.00849
36	0	4.36942
36	1	5
36	1	5.28692
36	1	4.33333
36	1	5.01022
36	1	4
36	0	3.66667
36	0	3.87439
36	1	4.618
36	1	4.41899
36	0	4.65584
36	0	5.08539
36	0	4.33752
36	0	5.59748
36	0	5.39792
37	0	4.16667
37	1	5.44558
37	0	5.19155
37	0	5
37	0	5
37	0	3.66667
37	0	4.7155
37	0	4
37	0	4.33333
37	0	5
37	0	5
37	1	3.43911
37	0	4.33333
37	0	5.25194
37	1	5
37	1	3.3663
37	0	4.45536
37	1	4.37361
37	1	4.71684
37	0	5.37943
37	0	5.01099
37	0	4.83333
37	1	4.85385
37	1	4.6623
37	0	3.6577
37	1	5
37	1	5.05897
37	0	4.1268
37	0	3.6803
37	0	3.16444
37	1	5
37	1	5
37	1	3.33333
37	1	4.83333
37	0	3.5807
37	1	4.2103
37	0	4.11359
37	1	4.5
37	1	4.33333
37	1	5
37	0	5
37	0	5
37	1	3.66667
37	0	4.83333
37	1	4.2245
37	0	5.09444
37	0	4.16667
37	1	5.28705
37	1	5
37	1	3.79521
37	1	4.20158
37	1	4.16667
37	0	5
37	1	5
37	0	4.5
37	0	4.33333
37	0	4.61437
37	0	4.92704
37	0	4.07491
37	1	5.07987
37	1	4.71848
37	1	5
37	1	5
37	1	4.25
37	1	3.16667
37	1	5
37	1	4.5
37	1	4
37	1	3.9145
37	1	5
37	0	4.86058
37	0	5.1161
37	0	3.97641
37	0	4.5
37	1	4.63638
37	1	3.6047
37	0	5.02424
37	1	4.4842
37	1	2.74431
37	0	4
37	0	4.59132
37	0	3.68054
37	1	5
37	1	4.96806
37	1	4.33333
37	1	5.14825
37	1	4
37	0	3.66667
37	0	3.37751
37	1	4.50161
37	1	5.02303
37	0	4.66574
37	0	4.72811
37	0	5.2284
37	0	5.23072
37	0	5.18424
38	0	4.16667
38	1	4.43134
38	0	5.35559
38	0	5
38	0	5
38	0	3.66667
38	0	4.67
38	0	4
38	0	4.33333
38	0	5
38	0	5
38	1	4.26286
38	0	4.33333
38	0	4.8311
38	1	5
38	1	4.70791
38	0	4.57974
38	1	5.04784
38	1	4.75821
38	0	4.06092
38	0	5.39079
38	0	4.83333
38	1	5.16648
38	1	4.97831
38	0	3.89354
38	1	5
38	1	5.01894
38	0	3.7513
38	0	3.28157
38	0	4.35877
38	1	5
38	1	5
38	1	3.33333
38	1	4.83333
38	0	4.21177
38	1	4.10785
38	0	4.0991
38	1	4.5
38	1	4.33333
38	1	5
38	0	5
38	0	5
38	1	3.66667
38	0	4.83333
38	1	4.32089
38	0	5.39096
38	0	4.16667
38	1	5.49327
38	1	5
38	1	4.35421
38	1	4.26068
38	1	4.16667
38	0	5
38	1	5
38	0	4.5
38	0	4.33333
38	0	5.25284
38	0	4.64551
38	0	4.56925
38	1	4.33166
38	1	3.89753
38	1	5
38	1	5
38	1	4.25
38	1	3.16667
38	1	5
38	1	4.5
38	1	4
38	1	3.53173
38	1	5
38	0	4.29614
38	0	5.57847
38	0	4.0863
38	0	4.5
38	1	4.51031
38	1	3.71147
38	0	5.13006
38	1	4.34791
38	1	3.42037
38	0	4
38	0	5.49266
38	0	4.84939
38	1	5
38	1	4.62859
38	1	4.33333
38	1	4.94761
38	1	4
38	0	3.66667
38	0	4.43416
38	1	4.57616
38	1	5.38258
38	0	4.98465
38	0	5.14464
38	0	4.58687
38	0	5.4207
38	0	4.35703
39	0	4.16667
39	1	4.52538
39	0	4.55311
39	0	5
39	0	5
39	0	3.66667
39	0	4.07928
39	0	4
39	0	4.33333
39	0	5
39	0	5
39	1	3.95321
39	0	4.33333
39	0	4.55498
39	1	5
39	1	4.46462
39	0	3.69341
39	1	4.7184
39	1	4.65339
39	0	5.23312
39	0	5.00913
39	0	4.83333
39	1	4.52798
39	1	4.76343
39	0	4.49277
39	1	5
39	1	5.22411
39	0	4.37951
39	0	4.19884
39	0	4.64448
39	1	5
39	1	5
39	1	3.33333
39	1	4.83333
39	0	5.13904
39	1	5.03072
39	0	4.13704
39	1	4.5
39	1	4.33333
39	1	5
39	0	5
39	0	5
39	1	3.66667
39	0	4.83333
39	1	4.45132
39	0	4.91425
39	0	4.16667
39	1	4.42713
39	1	5
39	1	4.02165
39	1	4.32711
39	1	4.16667
39	0	5
39	1	5
39	0	4.5
39	0	4.33333
39	0	4.73255
39	0	4.70415
39	0	4.44009
39	1	4.19682
39	1	4.52286
39	1	5
39	1	5
39	1	4.25
39	1	3.16667
39	1	5
39	1	4.5
39	1	4
39	1	4.1742
39	1	5
39	0	3.73343
39	0	4.7104
39	0	4.65405
39	0	4.5
39	1	5.20354
39	1	4.48662
39	0	5.00382
39	1	4.32248
39	1	3.21337
39	0	4
39	0	4.55651
39	0	4.2687
39	1	5
39	1	4.56492
39	1	4.33333
39	1	4.81809
39	1	4
39	0	3.66667
39	0	4.08612
39	1	4.59167
39	1	4.23298
39	0	4.39383
39	0	4.57203
39	0	4.63927
39	0	4.67217
39	0	4.199
40	0	4.16667
40	1	4.1407
40	0	4.08031
40	0	5
40	0	5
40	0	3.66667
40	0	4.73212
40	0	4
40	0	4.33333
40	0	5
40	0	5
40	1	3.78168
40	0	4.33333
40	0	5.38582
40	1	5
40	1	4.61229
40	0	3.7383
40	1	3.32364
40	1	5.15267
40	0	4.78094
40	0	5.1826
40	0	4.83333
40	1	5.84397
40	1	4.75924
40	0	4.40679
40	1	5
40	1	4.17813
40	0	4.84821
40	0	4.99246
40	0	4.60324
40	1	5
40	1	5
40	1	3.33333
40	1	4.83333
40	0	4.70748
40	1	5.26883
40	0	4.22357
40	1	4.5
40	1	4.33333
40	1	5
40	0	5
40	0	5
40	1	3.66667
40	0	4.83333
40	1	4.12883
40	0	4.25399
40	0	4.16667
40	1	4.42754
40	1	5
40	1	4.35889
40	1	4.10704
40	1	4.16667
40	0	5
40	1	5
40	0	4.5
40	0	4.33333
40	0	5.23786
40	0	5.45729
40	0	4.47955
40	1	3.80329
40	1	4.44222
40	1	5
40	1	5
40	1	4.25
40	1	3.16667
40	1	5
40	1	4.5
40	1	4
40	1	4.46629
40	1	5
40	0	4.35664
40	0	5.6375
40	0	4.4785
40	0	4.5
40	1	4.58299
40	1	4.57886
40	0	5.05775
40	1	4.38732
40	1	4.11127
40	0	4
40	0	4.91966
40	0	4.20639
40	1	5
40	1	5.23063
40	1	4.33333
40	1	5.64275
40	1	4
40	0	3.66667
40	0	4.50419
40	1	4.54935
40	1	4.55437
40	0	4.3631
40	0	5.57388
40	0	4.69925
40	0	5.04996
40	0	4.99201
41	0	4.16667
41	1	5.00745
41	0	5.49687
41	0	5
41	0	5
41	0	3.66667
41	0	5.27945
41	0	4
41	0	4.33333
41	0	5
41	0	5
41	1	3.88577
41	0	4.33333
41	0	5.61634
41	1	5
41	1	3.78084
41	0	4.33961
41	1	4.44211
41	1	4.91465
41	0	4.59145
41	0	4.44872
41	0	4.83333
41	1	5.616
41	1	4.83621
41	0	3.96085
41	1	5
41	1	5.0399
41	0	4.26409
41	0	4.30028
41	0	3.75528
41	1	5
41	1	5
41	1	3.33333
41	1	4.83333
41	0	3.97068
41	1	4.04431
41	0	4.12918
41	1	4.5
41	1	4.33333
41	1	5
41	0	5
41	0	5
41	1	3.66667
41	0	4.83333
41	1	4.50079
41	0	5.34631
41	0	4.16667
41	1	4.84797
41	1	5
41	1	3.95716
41	1	4.10532
41	1	4.16667
41	0	5
41	1	5
41	0	4.5
41	0	4.33333
41	0	5.61583
41	0	5.56467
41	0	4.62311
41	1	4.14535
41	1	5.1837
41	1	5
41	1	5
41	1	4.25
41	1	3.16667
41	1	5
41	1	4.5
41	1	4
41	1	3.70816
41	1	5
41	0	4.59292
41	0	5.04049
41	0	4.20827
41	0	4.5
41	1	5.15365
41	1	3.3656
41	0	5.02082
41	1	4.73402
41	1	2.86931
41	0	4
41	0	5.09649
41	0	4.14794
41	1	5
41	1	5.62903
41	1	4.33333
41	1	4.97693
41	1	4
41	0	3.66667
41	0	4.31047
41	1	4.64636
41	1	4.07038
41	0	5.03023
41	0	5.23297
41	0	5.39281
41	0	5.2688
41	0	4.98272
42	0	4.16667
42	1	5.33835
42	0	4.37781
42	0	5
42	0	5
42	0	3.66667
42	0	4.26783
42	0	4
42	0	4.33333
42	0	5
42	0	5
42	1	4.17216
42	0	4.33333
42	0	5.31684
42	1	5
42	1	4.19929
42	0	4.70447
42	1	4.3744
42	1	4.35144
42	0	4.33221
42	0	4.1597
42	0	4.83333
42	1	5.68799
42	1	5.02863
42	0	3.13061
42	1	5
42	1	5.16689
42	0	3.74771
42	0	3.99309
42	0	4.73718
42	1	5
42	1	5
42	1	3.33333
42	1	4.83333
42	0	4.36643
42	1	4.75456
42	0	4.03509
42	1	4.5
42	1	4.33333
42	1	5
42	0	5
42	0	5
42	1	3.66667
42	0	4.83333
42	1	3.97066
42	0	4.52767
42	0	4.16667
42	1	4.94752
42	1	5
42	1	4.48194
42	1	4.51995
42	1	4.16667
42	0	5
42	1	5
42	0	4.5
42	0	4.33333
42	0	4.72212
42	0	5.3922
42	0	4.1791
42	1	4.06368
42	1	4.97586
42	1	5
42	1	5
42	1	4.25
42	1	3.16667
42	1	5
42	1	4.5
42	1	4
42	1	3.78191
42	1	5
42	0	5.08396
42	0	4.91912
42	0	3.62732
42	0	4.5
42	1	4.48295
42	1	3.48131
42	0	5.0293
42	1	5.16871
42	1	4.05926
42	0	4
42	0	4.72505
42	0	3.82693
42	1	5
42	1	4.80537
42	1	4.33333
42	1	5.31179
42	1	4
42	0	3.66667
42	0	4.15539
42	1	4.48051
42	1	4.71537
42	0	4.3297
42	0	4.80388
42	0	4.21614
42	0	4.44575
42	0	4.68436
43	0	4.16667
43	1	4.61584
43	0	4.5799
43	0	5
43	0	5
43	0	3.66667
43	0	4.83798
43	0	4
43	0	4.33333
43	0	5
43	0	5
43	1	3.64499
43	0	4.33333
43	0	5.34067
43	1	5
43	1	4.05548
43	0	4.43324
43	1	4.59741
43	1	4.27534
43	0	5.58123
43	0	4.53867
43	0	4.83333
43	1	4.93435
43	1	4.2735
43	0	4.07964
43	1	5
43	1	5.10017
43	0	5.32783
43	0	4.38674
43	0	4.81367
43	1	5
43	1	5
43	1	3.33333
43	1	4.83333
43	0	4.71209
43	1	4.48563
43	0	4.07339
43	1	4.5
43	1	4.33333
43	1	5
43	0	5
43	0	5
43	1	3.66667
43	0	4.83333
43	1	4.55252
43	0	5.28261
43	0	4.16667
43	1	5.2507
43	1	5
43	1	4.15116
43	1	3.82196
43	1	4.16667
43	0	5
43	1	5
43	0	4.5
43	0	4.33333
43	0	5.79272
43	0	5.29456
43	0	3.92794
43	1	4.33017
43	1	5.06151
43	1	5
43	1	5
43	1	4.25
43	1	3.16667
43	1	5
43	1	4.5
43	1	4
43	1	3.92739
43	1	5
43	0	4.90229
43	0	5.02115
43	0	3.93524
43	0	4.5
43	1	5.23784
43	1	4.11401
43	0	5.07972
43	1	4.29704
43	1	4.28702
43	0	4
43	0	5.15414
43	0	4.21661
43	1	5
43	1	4.72625
43	1	4.33333
43	1	5.25368
43	1	4
43	0	3.66667
43	0	4.39222
43	1	4.50355
43	1	4.33099
43	0	4.6007
43	0	5.42403
43	0	5.35837
43	0	4.81147
43	0	4.73904
44	0	4.16667
44	1	4.90135
44	0	4.69762
44	0	5
44	0	5
44	0	3.66667
44	0	4.77545
44	0	4
44	0	4.33333
44	0	5
44	0	5
44	1	3.79374
44	0	4.33333
44	0	4.65159
44	1	5
44	1	4.62675
44	0	4.31572
44	1	5.25007
44	1	4.03719
44	0	5.11159
44	0	5.00759
44	0	4.83333
44	1	5.4006
44	1	4.3593
44	0	4.31213
44	1	5
44	1	4.32953
44	0	4.35191
44	0	4.30089
44	0	3.62453
44	1	5
44	1	5
44	1	3.33333
44	1	4.83333
44	0	3.82586
44	1	4.48926
44	0	4.11254
44	1	4.5
44	1	4.33333
44	1	5
44	0	5
44	0	5
44	1	3.66667
44	0	4.83333
44	1	4.66903
44	0	4.95825
44	0	4.16667
44	1	4.89983
44	1	5
44	1	3.77536
44	1	3.74448
44	1	4.16667
44	0	5
44	1	5
44	0	4.5
44	0	4.33333
44	0	4.82278
44	0	4.58763
44	0	4.28353
44	1	4.94253
44	1	5.31662
44	1	5
44	1	5
44	1	4.25
44	1	3.16667
44	1	5
44	1	4.5
44	1	4
44	1	3.93961
44	1	5
44	0	4.50713
44	0	4.66543
44	0	4.53221
44	0	4.5
44	1	4.909
44	1	3.88176
44	0	5.02008
44	1	5.0205
44	1	2.5223
44	0	4
44	0	5.75744
44	0	4.15771
44	1	5
